,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age,0,1,2,3
0,58598,perry como,hoop-dee-doo,1988,jazz,hoop hoop hear polka trouble hoop hoop kind music like heaven hoop hoop higher kite hand soup fish gonna wish hoop doin tonight trombone playin thrill concertina stretch mile smile cause style fiddle middle riddle play tune sweet play tune sweet lead floor hear yell cause hoop doin kind hoop hoop hoop hoop hear polka trouble hoop hoop hoop hoop kind music like heaven hoop hoop hoop hoop higher kite hand soup fish gonna wish hoop doin tonight trombone playin get thrill thrill concertina stretch mile smile smile cause style cause style fiddle middle riddle play tune sweet play tune sweet lead floor hear yell cause hoop doin kind instrumental break hoop hoop higher kite clover bloom dancin room hoop doin rain fall snow come nothin gonna stop hoop doin hoop doin hoop doin tonight music lugg,137,0.0006265664309424,0.0006265664380369,0.0006265664322264,0.0407439805055133,0.0006265664186974,0.0006265664235115,0.1230354079303562,0.0006265664387073,0.3178212495257542,0.2008018282248364,0.0006265664571183,0.1185389342523447,0.0298835410119144,0.0967777484224146,0.0006265664767309,0.0006265664175508,0.6317556590490632,0.6086967669153655,0.9136545317816586,0.0,0.948474855729596,0.4304126415159311,obscene,0.4571428571428571,1950,25,perry como,hoop-dee-doo
1,59298,billy eckstine,my foolish heart,1994,jazz,night like lovely tune beware foolish heart white constant moon care foolish heart line fascination hard even sensation lose passion kiss lips close beware foolish heart eager lips combine start time fascination dream fade fall apart time foolish heart,39,0.0019493177415384,0.0019493179117538,0.001949317795086,0.1390247931289128,0.0019493177388424,0.0019493178341568,0.2289486982710639,0.0019493178209534,0.0019493178311522,0.0019493179668966,0.001949317836201,0.2143287836310687,0.0019493177486332,0.0019493179377045,0.3884579576699426,0.001949317753173,0.2396837430954186,0.4745788785478039,0.9949799146384686,0.3937246963562753,0.0972794723825226,0.1311039944390655,sadness,0.3714285714285714,1950,28,billy eckstine,my foolish heart
